asset_id,maintenance_log,date
HVAC-04,"Compressor suction pressure elevated lower than expected, possible refrigerant leak reported",10/03/2024
HVAC-05,"Wiring insulation intermittent deteriorated at junction box, rewired",10/03/2024
HVAC-06,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",10/03/2024
HVAC-06,"Motor run capacitor persistent degraded, replaced during inspection",10/03/2024
HVAC-06,"BACnet network interruption reported, gateway settings reviewed",10/03/2024
HVAC-06,"Suction line frost noted at expansion valve, TXV adjustment required",10/03/2024
HVAC-06,"Fan blade imbalance observed, vibration levels measured and recorded",10/03/2024
HVAC-07,"Wiring insulation intermittent deteriorated at junction box, rewired",10/03/2024
HVAC-07,"Runtime hours counter persistent mismatched with physical log, corrected",10/03/2024
HVAC-08,Compressor discharge temperature persistent above normal operating range,10/03/2024
HVAC-01,"Overload relay tripped, motor current draw recorded as elevated",11/03/2024
HVAC-02,"Compressor short-cycling noted, pressure switch inspected",11/03/2024
HVAC-03,"Head pressure elevated elevated, condenser fan speed checked",11/03/2024
HVAC-03,Electrical panel voltage fluctuation recorded during peak load,11/03/2024
HVAC-03,"Anti-freeze thermostat setpoint recorded as incorrectly set, corrected",11/03/2024
HVAC-06,Electrical panel voltage fluctuation observed during peak load,11/03/2024
HVAC-07,"Compressor short-cycling noted, pressure switch inspected",11/03/2024
HVAC-07,"Blower wheel fouled with debris, intermittent buildup reported and cleaned",11/03/2024
HVAC-07,"Motor run capacitor elevated degraded, replaced during inspection",11/03/2024
HVAC-07,"Smoke detector in AHU compartment activated, area inspected",11/03/2024
HVAC-02,"Condenser fan motor intermittent noisy, bearing wear noted",12/03/2024
HVAC-02,"BMS communication timeout recorded on unit, manual override applied",12/03/2024
HVAC-03,Electrical panel voltage fluctuation noted during peak load,12/03/2024
HVAC-03,"Compressor suction pressure minor lower than expected, possible refrigerant leak reported",12/03/2024
HVAC-04,"Refrigerant leak noted at service valve connection, repair scheduled",12/03/2024
HVAC-05,"Setpoint drift detected on zone controller overnight, investigated",12/03/2024
HVAC-05,"Static pressure reading significant outside normal range, ductwork inspected",12/03/2024
HVAC-05,"Evaporator coil frosting over, defrost cycle initiated",12/03/2024
HVAC-06,"Setpoint drift recorded on zone controller overnight, investigated",12/03/2024
HVAC-07,"Compressor short-cycling observed, pressure switch inspected",12/03/2024
HVAC-07,"Static pressure reading persistent outside normal range, ductwork inspected",12/03/2024
HVAC-07,"Voltage imbalance persistent across phases, supply quality checked",12/03/2024
HVAC-02,Thermostat setpoint not being maintained — sensor drift observed and suspected,13/03/2024
HVAC-03,"Zone temperature sensor intermittent out of calibration, recalibrated",13/03/2024
HVAC-03,"Motor run capacitor persistent degraded, replaced during inspection",13/03/2024
HVAC-06,"Return air temperature persistent higher than setpoint, airflow restricted",13/03/2024
HVAC-06,"Outside air damper reported not fully closing, weather seal replaced",13/03/2024
HVAC-07,"Supply fan belt intermittent worn, replacement observed and scheduled",13/03/2024
HVAC-01,"Evaporator coil frosting over, defrost cycle initiated",14/03/2024
HVAC-01,"Condenser coil heavily fouled with debris, cleaning recorded as required",14/03/2024
HVAC-03,"Low-pressure cutout recorded repeatedly, refrigerant charge verified",14/03/2024
HVAC-03,"Setpoint drift detected on zone controller overnight, investigated",14/03/2024
HVAC-04,"Earth leakage recorded on compressor motor circuit, insulation tested",14/03/2024
HVAC-06,"Condenser fan motor persistent noisy, bearing wear recorded",14/03/2024
HVAC-06,"Safety relief valve noted as weeping, scheduled for replacement",14/03/2024
HVAC-06,"Condensate drain overflowing, float switch reported and replaced",14/03/2024
HVAC-07,"Contactor contacts pitted and worn, replacement detected and scheduled",14/03/2024
HVAC-07,"Occupancy sensor not triggering correctly, wiring fault noted",14/03/2024
HVAC-07,"Low-pressure cutout reported repeatedly, refrigerant charge verified",14/03/2024
HVAC-08,Ductwork damper recorded as stuck in partially closed position,14/03/2024
HVAC-01,"Return air temperature minor higher than setpoint, airflow restricted",15/03/2024
HVAC-01,"Motor run capacitor significant degraded, replaced during inspection",15/03/2024
HVAC-01,"Outside air damper noted not fully closing, weather seal replaced",15/03/2024
HVAC-01,"Refrigerant pressure readings outside specification, system checked",15/03/2024
HVAC-02,"Contactor contacts pitted and worn, replacement recorded and scheduled",15/03/2024
HVAC-03,"Refrigerant charge low — technician reported low refrigerant level, top-up performed",15/03/2024
HVAC-03,"Suction line frost recorded at expansion valve, TXV adjustment required",15/03/2024
HVAC-03,"Terminal block persistent corrosion reported, connections cleaned and tightened",15/03/2024
HVAC-03,"Overload relay tripped, motor current draw observed as elevated",15/03/2024
HVAC-03,"Supply fan belt persistent worn, replacement detected and scheduled",15/03/2024
HVAC-04,"Fan blade imbalance detected, vibration levels measured and recorded",15/03/2024
HVAC-05,"Refrigerant pressure readings outside specification, system checked",15/03/2024
HVAC-05,"DDC controller reboot reported, settings verified after restart",15/03/2024
HVAC-07,"Motor run capacitor significant degraded, replaced during inspection",15/03/2024
HVAC-08,"Evaporator coil frosting over, defrost cycle initiated",15/03/2024
HVAC-01,"Voltage imbalance intermittent across phases, supply quality checked",16/03/2024
HVAC-02,"Fuse blown on control circuit, root cause noted and investigated",16/03/2024
HVAC-02,"High-pressure safety cutout triggered — unit shutdown, recorded",16/03/2024
HVAC-03,"Motor run capacitor elevated degraded, replaced during inspection",16/03/2024
HVAC-03,"Fire damper failed functional test, maintenance team recorded and notified",16/03/2024
HVAC-03,"Control transformer output voltage intermittent low, unit inspected",16/03/2024
HVAC-04,Refrigerant leak detector alarm detected in plant room,16/03/2024
HVAC-04,"Static pressure reading intermittent outside normal range, ductwork inspected",16/03/2024
HVAC-05,"Alarms suppressed by contractor without authorisation, noted",16/03/2024
HVAC-05,"Outside air damper recorded not fully closing, weather seal replaced",16/03/2024
HVAC-05,Noise complaint from supply diffuser — turbulence reported,16/03/2024
HVAC-06,Thermostat setpoint not being maintained — sensor drift detected and suspected,16/03/2024
HVAC-06,"Overload relay tripped, motor current draw noted as elevated",16/03/2024
HVAC-07,"Runtime hours counter intermittent mismatched with physical log, corrected",16/03/2024
HVAC-07,"Contactor contacts pitted and worn, replacement noted and scheduled",16/03/2024
HVAC-07,"Scheduling fault — unit failed to start at programmed time, reported",16/03/2024
HVAC-07,"Compressor suction pressure persistent lower than expected, possible refrigerant leak recorded",16/03/2024
HVAC-07,"Capacitor showing signs of intermittent aging, voltage readings below specification",16/03/2024
HVAC-07,"Scheduling fault — unit failed to start at programmed time, detected",16/03/2024
HVAC-07,"Safety relief valve detected as weeping, scheduled for replacement",16/03/2024
HVAC-08,"DDC controller reboot recorded, settings verified after restart",16/03/2024
HVAC-03,"Vibration isolation mounts minor deteriorated, unit detected as unstable",17/03/2024
HVAC-03,"Motor run capacitor persistent degraded, replaced during inspection",17/03/2024
HVAC-04,Electrical panel voltage fluctuation recorded during peak load,17/03/2024
HVAC-04,Noise complaint from supply diffuser — turbulence detected,17/03/2024
HVAC-05,"Refrigerant pressure readings outside specification, system checked",17/03/2024
HVAC-06,Electrical panel voltage fluctuation observed during peak load,17/03/2024
HVAC-07,"Refrigerant leak detected at service valve connection, repair scheduled",17/03/2024
HVAC-07,"Compressor short-cycling noted, pressure switch inspected",17/03/2024
HVAC-08,"Supply fan belt elevated worn, replacement recorded and scheduled",17/03/2024
HVAC-08,"DDC controller reboot observed, settings verified after restart",17/03/2024
HVAC-02,"Overload relay tripped, motor current draw reported as elevated",18/03/2024
HVAC-03,"Capacitor showing signs of significant aging, voltage readings below specification",18/03/2024
HVAC-03,"Voltage imbalance persistent across phases, supply quality checked",18/03/2024
HVAC-04,"Evaporator coil frosting over, defrost cycle initiated",18/03/2024
HVAC-04,"Condenser fan motor elevated noisy, bearing wear observed",18/03/2024
HVAC-04,"Supply fan belt intermittent worn, replacement reported and scheduled",18/03/2024
HVAC-05,"Refrigerant leak observed at service valve connection, repair scheduled",18/03/2024
HVAC-07,"Terminal block elevated corrosion observed, connections cleaned and tightened",18/03/2024
HVAC-07,Compressor discharge temperature minor above normal operating range,18/03/2024
HVAC-07,"Safety relief valve recorded as weeping, scheduled for replacement",18/03/2024
HVAC-07,"Outside air damper noted not fully closing, weather seal replaced",18/03/2024
HVAC-07,"Control transformer output voltage significant low, unit inspected",18/03/2024
HVAC-07,"Anti-freeze thermostat setpoint recorded as incorrectly set, corrected",18/03/2024
HVAC-08,"Motor run capacitor significant degraded, replaced during inspection",18/03/2024
HVAC-08,"Anti-freeze thermostat setpoint reported as incorrectly set, corrected",18/03/2024
HVAC-08,"Refrigerant charge low — technician detected low refrigerant level, top-up performed",18/03/2024
HVAC-01,Ductwork damper reported as stuck in partially closed position,19/03/2024
HVAC-01,Control sequence fault observed during changeover between heating and cooling,19/03/2024
HVAC-01,"Fan blade imbalance observed, vibration levels measured and recorded",19/03/2024
HVAC-01,"BACnet network interruption detected, gateway settings reviewed",19/03/2024
HVAC-01,"Safety relief valve detected as weeping, scheduled for replacement",19/03/2024
HVAC-01,"BACnet network interruption recorded, gateway settings reviewed",19/03/2024
HVAC-01,"Control board fault code F91 detected, reset performed",19/03/2024
HVAC-03,"Condenser fan motor persistent noisy, bearing wear reported",19/03/2024
HVAC-03,"Demand-controlled ventilation not responding to CO2 signal, detected",19/03/2024
HVAC-03,"Vibration isolation mounts intermittent deteriorated, unit recorded as unstable",19/03/2024
HVAC-03,"Earth leakage noted on compressor motor circuit, insulation tested",19/03/2024
HVAC-03,"Condenser coil heavily fouled with debris, cleaning recorded as required",19/03/2024
HVAC-04,"Refrigerant charge low — technician reported low refrigerant level, top-up performed",19/03/2024
HVAC-04,"Occupancy sensor not triggering correctly, wiring fault detected",19/03/2024
HVAC-05,Control sequence fault observed during changeover between heating and cooling,19/03/2024
HVAC-07,Compressor discharge temperature elevated above normal operating range,19/03/2024
HVAC-07,"Head pressure persistent elevated, condenser fan speed checked",19/03/2024
HVAC-07,"Control board fault code F64 observed, reset performed",19/03/2024
HVAC-08,"Setpoint drift detected on zone controller overnight, investigated",19/03/2024
HVAC-08,"Control transformer output voltage persistent low, unit inspected",19/03/2024
HVAC-01,"Smoke detector in AHU compartment activated, area inspected",20/03/2024
HVAC-01,"Head pressure significant elevated, condenser fan speed checked",20/03/2024
HVAC-03,"Compressor short-cycling observed, pressure switch inspected",20/03/2024
HVAC-04,"Fuse blown on control circuit, root cause detected and investigated",20/03/2024
HVAC-06,"Scheduling fault — unit failed to start at programmed time, noted",20/03/2024
HVAC-06,"Refrigerant leak noted at service valve connection, repair scheduled",20/03/2024
HVAC-06,"Setpoint drift detected on zone controller overnight, investigated",20/03/2024
HVAC-07,"Refrigerant pressure readings outside specification, system checked",20/03/2024
HVAC-07,Manual reset required after high-limit thermostat trip,20/03/2024
HVAC-07,Ductwork damper observed as stuck in partially closed position,20/03/2024
HVAC-07,"Compressor suction pressure minor lower than expected, possible refrigerant leak observed",20/03/2024
HVAC-07,"Condenser coil heavily fouled with debris, cleaning observed as required",20/03/2024
HVAC-02,"Fan blade imbalance reported, vibration levels measured and recorded",21/03/2024
HVAC-02,"Condenser coil heavily fouled with debris, cleaning noted as required",21/03/2024
HVAC-02,"Runtime hours counter significant mismatched with physical log, corrected",21/03/2024
HVAC-02,"Control transformer output voltage persistent low, unit inspected",21/03/2024
HVAC-03,"Control transformer output voltage intermittent low, unit inspected",21/03/2024
HVAC-03,"Capacitor showing signs of persistent aging, voltage readings below specification",21/03/2024
HVAC-03,"Wiring insulation significant deteriorated at junction box, rewired",21/03/2024
HVAC-04,"Control transformer output voltage persistent low, unit inspected",21/03/2024
HVAC-05,"Fan blade imbalance observed, vibration levels measured and recorded",21/03/2024
HVAC-05,"Fire damper failed functional test, maintenance team recorded and notified",21/03/2024
HVAC-05,Noise complaint from supply diffuser — turbulence detected,21/03/2024
HVAC-05,Noise complaint from supply diffuser — turbulence observed,21/03/2024
HVAC-06,Thermostat setpoint not being maintained — sensor drift reported and suspected,21/03/2024
HVAC-07,Compressor discharge temperature intermittent above normal operating range,21/03/2024
HVAC-08,"Suction line frost observed at expansion valve, TXV adjustment required",21/03/2024
HVAC-01,"Fan blade imbalance reported, vibration levels measured and recorded",22/03/2024
HVAC-02,"Overload relay tripped, motor current draw noted as elevated",22/03/2024
HVAC-02,"Demand-controlled ventilation not responding to CO2 signal, noted",22/03/2024
HVAC-02,"Head pressure intermittent elevated, condenser fan speed checked",22/03/2024
HVAC-02,Ductwork damper reported as stuck in partially closed position,22/03/2024
HVAC-03,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",22/03/2024
HVAC-03,"Static pressure reading minor outside normal range, ductwork inspected",22/03/2024
HVAC-04,"High-pressure safety cutout triggered — unit shutdown, recorded",22/03/2024
HVAC-04,"Safety relief valve noted as weeping, scheduled for replacement",22/03/2024
HVAC-08,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",22/03/2024
HVAC-08,"Capacitor showing signs of elevated aging, voltage readings below specification",22/03/2024
HVAC-01,"Supply air temperature intermittent inconsistent, mixing box damper adjusted",23/03/2024
HVAC-02,"High-pressure safety cutout triggered — unit shutdown, detected",23/03/2024
HVAC-02,"Condenser fan motor elevated noisy, bearing wear detected",23/03/2024
HVAC-03,Thermostat setpoint not being maintained — sensor drift recorded and suspected,23/03/2024
HVAC-04,"Condenser coil heavily fouled with debris, cleaning reported as required",23/03/2024
HVAC-04,"Safety relief valve reported as weeping, scheduled for replacement",23/03/2024
HVAC-05,"Refrigerant leak noted at service valve connection, repair scheduled",23/03/2024
HVAC-05,"Contactor contacts pitted and worn, replacement reported and scheduled",23/03/2024
HVAC-06,Electrical panel voltage fluctuation recorded during peak load,23/03/2024
HVAC-06,Noise complaint from supply diffuser — turbulence observed,23/03/2024
HVAC-07,"Scheduling fault — unit failed to start at programmed time, observed",23/03/2024
HVAC-07,"Voltage imbalance elevated across phases, supply quality checked",23/03/2024
HVAC-07,"Wiring insulation minor deteriorated at junction box, rewired",23/03/2024
HVAC-08,Compressor discharge temperature persistent above normal operating range,23/03/2024
HVAC-08,"Supply fan belt persistent worn, replacement noted and scheduled",23/03/2024
HVAC-03,"DDC controller reboot recorded, settings verified after restart",24/03/2024
HVAC-03,"Fan blade imbalance noted, vibration levels measured and recorded",24/03/2024
HVAC-03,"Anti-freeze thermostat setpoint noted as incorrectly set, corrected",24/03/2024
HVAC-03,"Condenser coil heavily fouled with debris, cleaning recorded as required",24/03/2024
HVAC-03,"Compressor short-cycling reported, pressure switch inspected",24/03/2024
HVAC-03,"BACnet network interruption detected, gateway settings reviewed",24/03/2024
HVAC-04,Compressor discharge temperature elevated above normal operating range,24/03/2024
HVAC-05,"Refrigerant leak reported at service valve connection, repair scheduled",24/03/2024
HVAC-06,"Economiser damper intermittent slow to respond, actuator recorded and replaced",24/03/2024
HVAC-07,"BACnet network interruption noted, gateway settings reviewed",24/03/2024
HVAC-08,"Refrigerant pressure readings outside specification, system checked",24/03/2024
HVAC-01,"Compressor short-cycling detected, pressure switch inspected",25/03/2024
HVAC-02,"Refrigerant pressure readings outside specification, system checked",25/03/2024
HVAC-03,"Static pressure reading significant outside normal range, ductwork inspected",25/03/2024
HVAC-03,"Economiser damper intermittent slow to respond, actuator reported and replaced",25/03/2024
HVAC-03,"Overload relay tripped, motor current draw reported as elevated",25/03/2024
HVAC-03,"Supply air temperature elevated inconsistent, mixing box damper adjusted",25/03/2024
HVAC-04,Noise complaint from supply diffuser — turbulence recorded,25/03/2024
HVAC-04,"Smoke detector in AHU compartment activated, area inspected",25/03/2024
HVAC-06,"Capacitor showing signs of significant aging, voltage readings below specification",25/03/2024
HVAC-06,Compressor discharge temperature minor above normal operating range,25/03/2024
HVAC-07,"Static pressure reading persistent outside normal range, ductwork inspected",25/03/2024
HVAC-07,"Vibration isolation mounts intermittent deteriorated, unit noted as unstable",25/03/2024
HVAC-07,"Runtime hours counter persistent mismatched with physical log, corrected",25/03/2024
HVAC-08,"Vibration isolation mounts minor deteriorated, unit recorded as unstable",25/03/2024
HVAC-02,"Compressor short-cycling noted, pressure switch inspected",26/03/2024
HVAC-03,"Blower wheel fouled with debris, minor buildup noted and cleaned",26/03/2024
HVAC-03,"Terminal block elevated corrosion noted, connections cleaned and tightened",26/03/2024
HVAC-03,"Alarms suppressed by contractor without authorisation, recorded",26/03/2024
HVAC-03,"Alarms suppressed by contractor without authorisation, observed",26/03/2024
HVAC-03,"Refrigerant charge low — technician noted low refrigerant level, top-up performed",26/03/2024
HVAC-04,Thermostat setpoint not being maintained — sensor drift recorded and suspected,26/03/2024
HVAC-06,"Occupancy sensor not triggering correctly, wiring fault noted",26/03/2024
HVAC-06,Control sequence fault noted during changeover between heating and cooling,26/03/2024
HVAC-06,"Outside air damper reported not fully closing, weather seal replaced",26/03/2024
HVAC-07,"Refrigerant leak recorded at service valve connection, repair scheduled",26/03/2024
HVAC-07,"Fan blade imbalance reported, vibration levels measured and recorded",26/03/2024
HVAC-07,"DDC controller reboot noted, settings verified after restart",26/03/2024
HVAC-08,"Supply fan belt persistent worn, replacement recorded and scheduled",26/03/2024
HVAC-07,Air filter pressure drop minor above recommended threshold,27/03/2024
HVAC-01,"Smoke detector in AHU compartment activated, area inspected",28/03/2024
HVAC-02,"Suction line frost observed at expansion valve, TXV adjustment required",28/03/2024
HVAC-03,"Refrigerant pressure readings outside specification, system checked",28/03/2024
HVAC-03,"Smoke detector in AHU compartment activated, area inspected",28/03/2024
HVAC-03,"Static pressure reading intermittent outside normal range, ductwork inspected",28/03/2024
HVAC-04,"Duct leakage noted at flex connector joints, sealed with mastic",28/03/2024
HVAC-05,"Blower wheel fouled with debris, significant buildup reported and cleaned",28/03/2024
HVAC-05,"Head pressure significant elevated, condenser fan speed checked",28/03/2024
HVAC-06,"Economiser damper persistent slow to respond, actuator observed and replaced",28/03/2024
HVAC-07,"Supply fan belt intermittent worn, replacement recorded and scheduled",28/03/2024
HVAC-07,"Return air temperature intermittent higher than setpoint, airflow restricted",28/03/2024
HVAC-07,"Alarms suppressed by contractor without authorisation, observed",28/03/2024
HVAC-01,"Refrigerant pressure readings outside specification, system checked",29/03/2024
HVAC-01,"Head pressure minor elevated, condenser fan speed checked",29/03/2024
HVAC-02,Noise complaint from supply diffuser — turbulence noted,29/03/2024
HVAC-02,"Contactor contacts pitted and worn, replacement reported and scheduled",29/03/2024
HVAC-03,"Control transformer output voltage significant low, unit inspected",29/03/2024
HVAC-03,"DDC controller reboot detected, settings verified after restart",29/03/2024
HVAC-03,"Fuse blown on control circuit, root cause detected and investigated",29/03/2024
HVAC-04,"Scheduling fault — unit failed to start at programmed time, reported",29/03/2024
HVAC-05,"Refrigerant pressure readings outside specification, system checked",29/03/2024
HVAC-05,"Occupancy sensor not triggering correctly, wiring fault reported",29/03/2024
HVAC-06,"Outside air damper observed not fully closing, weather seal replaced",29/03/2024
HVAC-07,"Terminal block intermittent corrosion detected, connections cleaned and tightened",29/03/2024
HVAC-08,"Compressor suction pressure persistent lower than expected, possible refrigerant leak detected",29/03/2024
HVAC-08,Refrigerant leak detector alarm noted in plant room,29/03/2024
HVAC-01,"BMS communication timeout detected on unit, manual override applied",30/03/2024
HVAC-02,"BACnet network interruption observed, gateway settings reviewed",30/03/2024
HVAC-03,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",30/03/2024
HVAC-03,"Fuse blown on control circuit, root cause recorded and investigated",30/03/2024
HVAC-03,Thermostat setpoint not being maintained — sensor drift detected and suspected,30/03/2024
HVAC-04,"Compressor short-cycling observed, pressure switch inspected",30/03/2024
HVAC-04,"Supply fan belt significant worn, replacement recorded and scheduled",30/03/2024
HVAC-06,"Fire damper failed functional test, maintenance team observed and notified",30/03/2024
HVAC-07,Electrical panel voltage fluctuation noted during peak load,30/03/2024
HVAC-01,"Zone temperature sensor elevated out of calibration, recalibrated",31/03/2024
HVAC-01,"Earth leakage observed on compressor motor circuit, insulation tested",31/03/2024
HVAC-02,"Head pressure intermittent elevated, condenser fan speed checked",31/03/2024
HVAC-02,"Fan blade imbalance detected, vibration levels measured and recorded",31/03/2024
HVAC-02,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",31/03/2024
HVAC-03,"Contactor contacts pitted and worn, replacement detected and scheduled",31/03/2024
HVAC-03,"Occupancy sensor not triggering correctly, wiring fault recorded",31/03/2024
HVAC-03,Air filter pressure drop intermittent above recommended threshold,31/03/2024
HVAC-03,"Evaporator coil frosting over, defrost cycle initiated",31/03/2024
HVAC-04,"Capacitor showing signs of minor aging, voltage readings below specification",31/03/2024
HVAC-06,"Supply air temperature minor inconsistent, mixing box damper adjusted",31/03/2024
HVAC-06,"Duct leakage noted at flex connector joints, sealed with mastic",31/03/2024
HVAC-07,"Fuse blown on control circuit, root cause detected and investigated",31/03/2024
HVAC-08,"DDC controller reboot noted, settings verified after restart",31/03/2024
HVAC-08,"Refrigerant leak recorded at service valve connection, repair scheduled",31/03/2024
